id,startLocation_1,traffic_1,x_1,y_1,time_1,lightForLeftStraight,lightForLeftTurnRight,lightForRightStraight,lightForRightTurnRight,lightForUpStraight,lightForUpTurnRigt,lightForBottomStraight,lightForBottomTurnRight
1,startDown,turnRight,25,8,9,0,1,0,0,0,0,0,0
1,startDown,turnRight,25,9,10,0,1,0,0,0,0,0,0
1,startDown,turnRight,24,9,11,0,1,0,0,0,0,0,0
1,startDown,turnRight,23,9,12,0,0,0,0,0,1,0,0
1,startDown,turnRight,22,9,13,0,0,0,0,0,1,0,0
1,startDown,turnRight,21,9,14,0,0,0,0,0,1,0,0
1,startDown,turnRight,20,9,15,0,0,0,0,0,1,0,0
1,startDown,turnRight,19,9,16,0,0,0,0,0,1,0,0
1,startDown,turnRight,18,9,17,0,0,0,0,0,1,0,0
1,startDown,turnRight,17,9,18,0,0,0,0,0,0,0,1
1,startDown,turnRight,16,9,19,0,0,0,0,0,0,0,1
1,startDown,turnRight,15,9,20,0,0,0,0,0,0,0,1
1,startDown,turnRight,14,9,21,0,0,0,0,0,0,0,1
1,startDown,turnRight,13,9,22,0,0,0,0,0,0,0,1
1,startDown,turnRight,13,10,23,0,0,0,0,0,0,0,1
1,startDown,turnRight,13,11,24,0,0,0,1,0,0,0,0
1,startDown,turnRight,13,12,25,0,0,0,1,0,0,0,0
1,startDown,turnRight,13,13,26,0,0,0,1,0,0,0,0
1,startDown,turnRight,13,14,27,0,0,0,1,0,0,0,0
1,startDown,turnRight,13,15,28,0,0,0,1,0,0,0,0
1,startDown,turnRight,13,16,29,0,0,0,1,0,0,0,0
1,startDown,turnRight,13,17,30,0,0,0,0,1,0,1,0
