id,startLocation_32,traffic_32,x_32,y_32,time_32,lightForLeftStraight,lightForLeftTurnRight,lightForRightStraight,lightForRightTurnRight,lightForUpStraight,lightForUpTurnRigt,lightForBottomStraight,lightForBottomTurnRight
32,startLeft,turnLeft,12,0,133,0,0,0,1,0,0,0,0
32,startLeft,turnLeft,12,1,134,0,0,0,1,0,0,0,0
32,startLeft,turnLeft,12,2,135,0,0,0,1,0,0,0,0
32,startLeft,turnLeft,12,3,136,0,0,0,1,0,0,0,0
32,startLeft,turnLeft,12,4,137,0,0,0,1,0,0,0,0
32,startLeft,turnLeft,12,5,138,0,0,0,1,0,0,0,0
32,startLeft,turnLeft,12,6,139,0,0,0,0,1,0,1,0
32,startLeft,turnLeft,12,6,140,0,0,0,0,1,0,1,0
32,startLeft,turnLeft,12,6,141,0,0,0,0,1,0,1,0
32,startLeft,turnLeft,12,6,142,0,0,0,0,1,0,1,0
32,startLeft,turnLeft,12,6,143,0,0,0,0,1,0,1,0
32,startLeft,turnLeft,12,6,144,0,0,0,0,1,0,1,0
32,startLeft,turnLeft,12,6,145,1,0,1,0,0,0,0,0
32,startLeft,turnLeft,12,7,146,1,0,1,0,0,0,0,0
32,startLeft,turnLeft,12,8,147,1,0,1,0,0,0,0,0
32,startLeft,turnLeft,11,8,148,1,0,1,0,0,0,0,0
32,startLeft,turnLeft,10,8,149,1,0,1,0,0,0,0,0
32,startLeft,turnLeft,9,8,150,1,0,1,0,0,0,0,0
32,startLeft,turnLeft,8,8,151,0,1,0,0,0,0,0,0
32,startLeft,turnLeft,7,8,152,0,1,0,0,0,0,0,0
32,startLeft,turnLeft,6,8,153,0,1,0,0,0,0,0,0
32,startLeft,turnLeft,5,8,154,0,1,0,0,0,0,0,0
32,startLeft,turnLeft,4,8,155,0,1,0,0,0,0,0,0
32,startLeft,turnLeft,3,8,156,0,1,0,0,0,0,0,0
32,startLeft,turnLeft,2,8,157,0,0,0,0,0,1,0,0
32,startLeft,turnLeft,1,8,158,0,0,0,0,0,1,0,0
32,startLeft,turnLeft,0,8,159,0,0,0,0,0,1,0,0
