id,startLocation_30,traffic_30,x_30,y_30,time_30,lightForLeftStraight,lightForLeftTurnRight,lightForRightStraight,lightForRightTurnRight,lightForUpStraight,lightForUpTurnRigt,lightForBottomStraight,lightForBottomTurnRight
30,startLeft,straight,12,0,125,0,0,0,0,0,1,0,0
30,startLeft,straight,12,1,126,0,0,0,0,0,1,0,0
30,startLeft,straight,12,2,127,0,0,0,0,0,0,0,1
30,startLeft,straight,12,3,128,0,0,0,0,0,0,0,1
30,startLeft,straight,12,4,129,0,0,0,0,0,0,0,1
30,startLeft,straight,12,5,130,0,0,0,0,0,0,0,1
30,startLeft,straight,12,6,131,0,0,0,0,0,0,0,1
30,startLeft,straight,12,7,132,0,0,0,0,0,0,0,1
30,startLeft,straight,12,7,133,0,0,0,1,0,0,0,0
30,startLeft,straight,12,7,134,0,0,0,1,0,0,0,0
30,startLeft,straight,12,7,135,0,0,0,1,0,0,0,0
30,startLeft,straight,12,7,136,0,0,0,1,0,0,0,0
30,startLeft,straight,12,7,137,0,0,0,1,0,0,0,0
30,startLeft,straight,12,7,138,0,0,0,1,0,0,0,0
30,startLeft,straight,12,7,139,0,0,0,0,1,0,1,0
30,startLeft,straight,12,7,140,0,0,0,0,1,0,1,0
30,startLeft,straight,12,7,141,0,0,0,0,1,0,1,0
30,startLeft,straight,12,7,142,0,0,0,0,1,0,1,0
30,startLeft,straight,12,7,143,0,0,0,0,1,0,1,0
30,startLeft,straight,12,7,144,0,0,0,0,1,0,1,0
30,startLeft,straight,12,7,145,1,0,1,0,0,0,0,0
30,startLeft,straight,12,8,146,1,0,1,0,0,0,0,0
30,startLeft,straight,12,9,147,1,0,1,0,0,0,0,0
30,startLeft,straight,12,10,148,1,0,1,0,0,0,0,0
30,startLeft,straight,12,11,149,1,0,1,0,0,0,0,0
30,startLeft,straight,12,12,150,1,0,1,0,0,0,0,0
30,startLeft,straight,12,13,151,0,1,0,0,0,0,0,0
30,startLeft,straight,12,14,152,0,1,0,0,0,0,0,0
30,startLeft,straight,12,15,153,0,1,0,0,0,0,0,0
30,startLeft,straight,12,16,154,0,1,0,0,0,0,0,0
30,startLeft,straight,12,17,155,0,1,0,0,0,0,0,0
