id,startLocation_28,traffic_28,x_28,y_28,time_28,lightForLeftStraight,lightForLeftTurnRight,lightForRightStraight,lightForRightTurnRight,lightForUpStraight,lightForUpTurnRigt,lightForBottomStraight,lightForBottomTurnRight
28,startRight,turnRight,15,17,117,0,1,0,0,0,0,0,0
28,startRight,turnRight,14,17,118,0,1,0,0,0,0,0,0
28,startRight,turnRight,14,16,119,0,1,0,0,0,0,0,0
28,startRight,turnRight,14,15,120,0,1,0,0,0,0,0,0
28,startRight,turnRight,14,14,121,0,0,0,0,0,1,0,0
28,startRight,turnRight,14,13,122,0,0,0,0,0,1,0,0
28,startRight,turnRight,14,12,123,0,0,0,0,0,1,0,0
28,startRight,turnRight,14,12,124,0,0,0,0,0,1,0,0
28,startRight,turnRight,14,12,125,0,0,0,0,0,1,0,0
28,startRight,turnRight,14,12,126,0,0,0,0,0,1,0,0
28,startRight,turnRight,14,12,127,0,0,0,0,0,0,0,1
28,startRight,turnRight,14,12,128,0,0,0,0,0,0,0,1
28,startRight,turnRight,14,12,129,0,0,0,0,0,0,0,1
28,startRight,turnRight,14,12,130,0,0,0,0,0,0,0,1
28,startRight,turnRight,14,12,131,0,0,0,0,0,0,0,1
28,startRight,turnRight,14,12,132,0,0,0,0,0,0,0,1
28,startRight,turnRight,14,12,133,0,0,0,1,0,0,0,0
28,startRight,turnRight,14,11,134,0,0,0,1,0,0,0,0
28,startRight,turnRight,14,10,135,0,0,0,1,0,0,0,0
28,startRight,turnRight,14,9,136,0,0,0,1,0,0,0,0
28,startRight,turnRight,13,9,137,0,0,0,1,0,0,0,0
28,startRight,turnRight,12,9,138,0,0,0,1,0,0,0,0
28,startRight,turnRight,11,9,139,0,0,0,0,1,0,1,0
28,startRight,turnRight,10,9,140,0,0,0,0,1,0,1,0
28,startRight,turnRight,9,9,141,0,0,0,0,1,0,1,0
28,startRight,turnRight,8,9,142,0,0,0,0,1,0,1,0
28,startRight,turnRight,7,9,143,0,0,0,0,1,0,1,0
28,startRight,turnRight,6,9,144,0,0,0,0,1,0,1,0
28,startRight,turnRight,5,9,145,1,0,1,0,0,0,0,0
28,startRight,turnRight,4,9,146,1,0,1,0,0,0,0,0
28,startRight,turnRight,3,9,147,1,0,1,0,0,0,0,0
28,startRight,turnRight,2,9,148,1,0,1,0,0,0,0,0
28,startRight,turnRight,1,9,149,1,0,1,0,0,0,0,0
28,startRight,turnRight,0,9,150,1,0,1,0,0,0,0,0
