id,startLocation_16,traffic_16,x_16,y_16,time_16,lightForLeftStraight,lightForLeftTurnRight,lightForRightStraight,lightForRightTurnRight,lightForUpStraight,lightForUpTurnRigt,lightForBottomStraight,lightForBottomTurnRight
16,startUp,straight,0,11,69,0,0,0,0,1,0,1,0
16,startUp,straight,1,11,70,0,0,0,0,1,0,1,0
16,startUp,straight,2,11,71,0,0,0,0,1,0,1,0
16,startUp,straight,3,11,72,1,0,1,0,0,0,0,0
16,startUp,straight,4,11,73,1,0,1,0,0,0,0,0
16,startUp,straight,5,11,74,1,0,1,0,0,0,0,0
16,startUp,straight,6,11,75,1,0,1,0,0,0,0,0
16,startUp,straight,7,11,76,1,0,1,0,0,0,0,0
16,startUp,straight,8,11,77,1,0,1,0,0,0,0,0
16,startUp,straight,9,11,78,0,1,0,0,0,0,0,0
16,startUp,straight,10,11,79,0,1,0,0,0,0,0,0
16,startUp,straight,11,11,80,0,1,0,0,0,0,0,0
16,startUp,straight,11,11,81,0,1,0,0,0,0,0,0
16,startUp,straight,11,11,82,0,1,0,0,0,0,0,0
16,startUp,straight,11,11,83,0,1,0,0,0,0,0,0
16,startUp,straight,11,11,84,0,0,0,0,0,1,0,0
16,startUp,straight,11,11,85,0,0,0,0,0,1,0,0
16,startUp,straight,11,11,86,0,0,0,0,0,1,0,0
16,startUp,straight,11,11,87,0,0,0,0,0,1,0,0
16,startUp,straight,11,11,88,0,0,0,0,0,1,0,0
16,startUp,straight,11,11,89,0,0,0,0,0,1,0,0
16,startUp,straight,11,11,90,0,0,0,0,0,0,0,1
16,startUp,straight,11,11,91,0,0,0,0,0,0,0,1
16,startUp,straight,11,11,92,0,0,0,0,0,0,0,1
16,startUp,straight,11,11,93,0,0,0,0,0,0,0,1
16,startUp,straight,11,11,94,0,0,0,0,0,0,0,1
16,startUp,straight,11,11,95,0,0,0,0,0,0,0,1
16,startUp,straight,11,11,96,0,0,0,1,0,0,0,0
16,startUp,straight,11,11,97,0,0,0,1,0,0,0,0
16,startUp,straight,11,11,98,0,0,0,1,0,0,0,0
16,startUp,straight,11,11,99,0,0,0,1,0,0,0,0
16,startUp,straight,11,11,100,0,0,0,1,0,0,0,0
16,startUp,straight,11,11,101,0,0,0,1,0,0,0,0
16,startUp,straight,11,11,102,0,0,0,0,1,0,1,0
16,startUp,straight,12,11,103,0,0,0,0,1,0,1,0
16,startUp,straight,13,11,104,0,0,0,0,1,0,1,0
16,startUp,straight,14,11,105,0,0,0,0,1,0,1,0
16,startUp,straight,15,11,106,0,0,0,0,1,0,1,0
16,startUp,straight,16,11,107,0,0,0,0,1,0,1,0
16,startUp,straight,17,11,108,1,0,1,0,0,0,0,0
16,startUp,straight,18,11,109,1,0,1,0,0,0,0,0
16,startUp,straight,19,11,110,1,0,1,0,0,0,0,0
16,startUp,straight,20,11,111,1,0,1,0,0,0,0,0
16,startUp,straight,21,11,112,1,0,1,0,0,0,0,0
16,startUp,straight,22,11,113,1,0,1,0,0,0,0,0
16,startUp,straight,23,11,114,1,0,1,0,0,0,0,0
16,startUp,straight,24,11,115,0,1,0,0,0,0,0,0
16,startUp,straight,25,11,116,0,1,0,0,0,0,0,0
