id,startLocation_37,traffic_37,x_37,y_37,time_37,lightForLeftStraight,lightForLeftTurnRight,lightForRightStraight,lightForRightTurnRight,lightForUpStraight,lightForUpTurnRigt,lightForBottomStraight,lightForBottomTurnRight
37,startUp,turnRight,0,11,153,0,1,0,0,0,0,0,0
37,startUp,turnRight,0,10,154,0,1,0,0,0,0,0,0
37,startUp,turnRight,1,10,155,0,1,0,0,0,0,0,0
37,startUp,turnRight,2,10,156,0,1,0,0,0,0,0,0
37,startUp,turnRight,3,10,157,0,0,0,0,0,1,0,0
37,startUp,turnRight,4,10,158,0,0,0,0,0,1,0,0
37,startUp,turnRight,5,10,159,0,0,0,0,0,1,0,0
37,startUp,turnRight,6,10,160,0,0,0,0,0,1,0,0
37,startUp,turnRight,7,10,161,0,0,0,0,0,1,0,0
37,startUp,turnRight,8,10,162,0,0,0,0,0,1,0,0
37,startUp,turnRight,9,10,163,0,0,0,0,0,0,0,1
37,startUp,turnRight,10,10,164,0,0,0,0,0,0,0,1
37,startUp,turnRight,11,10,165,0,0,0,0,0,0,0,1
37,startUp,turnRight,11,10,166,0,0,0,0,0,0,0,1
37,startUp,turnRight,11,10,167,0,0,0,0,0,0,0,1
37,startUp,turnRight,11,10,168,0,0,0,0,0,0,0,1
37,startUp,turnRight,11,10,169,0,0,0,1,0,0,0,0
37,startUp,turnRight,11,10,170,0,0,0,1,0,0,0,0
37,startUp,turnRight,11,10,171,0,0,0,1,0,0,0,0
37,startUp,turnRight,11,10,172,0,0,0,1,0,0,0,0
37,startUp,turnRight,11,10,173,0,0,0,1,0,0,0,0
37,startUp,turnRight,11,10,174,0,0,0,1,0,0,0,0
37,startUp,turnRight,11,10,175,0,0,0,0,1,0,1,0
37,startUp,turnRight,11,10,176,0,0,0,0,1,0,1,0
37,startUp,turnRight,11,10,177,0,0,0,0,1,0,1,0
37,startUp,turnRight,11,10,178,0,0,0,0,1,0,1,0
37,startUp,turnRight,11,10,179,0,0,0,0,1,0,1,0
37,startUp,turnRight,11,10,180,0,0,0,0,1,0,1,0
37,startUp,turnRight,11,10,181,1,0,1,0,0,0,0,0
37,startUp,turnRight,11,10,182,1,0,1,0,0,0,0,0
37,startUp,turnRight,11,10,183,1,0,1,0,0,0,0,0
37,startUp,turnRight,11,10,184,1,0,1,0,0,0,0,0
37,startUp,turnRight,11,10,185,1,0,1,0,0,0,0,0
37,startUp,turnRight,11,10,186,1,0,1,0,0,0,0,0
37,startUp,turnRight,11,10,187,0,1,0,0,0,0,0,0
37,startUp,turnRight,11,10,188,0,1,0,0,0,0,0,0
37,startUp,turnRight,11,10,189,0,1,0,0,0,0,0,0
37,startUp,turnRight,11,10,190,0,1,0,0,0,0,0,0
37,startUp,turnRight,11,10,191,0,1,0,0,0,0,0,0
37,startUp,turnRight,11,10,192,0,1,0,0,0,0,0,0
37,startUp,turnRight,11,10,193,0,0,0,0,0,1,0,0
37,startUp,turnRight,12,10,194,0,0,0,0,0,1,0,0
37,startUp,turnRight,13,10,195,0,0,0,0,0,1,0,0
37,startUp,turnRight,14,10,196,0,0,0,0,0,1,0,0
37,startUp,turnRight,14,9,197,0,0,0,0,0,1,0,0
37,startUp,turnRight,14,8,198,0,0,0,0,0,1,0,0
37,startUp,turnRight,14,7,199,0,0,0,0,0,0,0,1
37,startUp,turnRight,14,6,200,0,0,0,0,0,0,0,1
37,startUp,turnRight,14,5,201,0,0,0,0,0,0,0,1
37,startUp,turnRight,14,4,202,0,0,0,0,0,0,0,1
37,startUp,turnRight,14,3,203,0,0,0,0,0,0,0,1
37,startUp,turnRight,14,2,204,0,0,0,0,0,0,0,1
37,startUp,turnRight,14,1,205,0,0,0,1,0,0,0,0
37,startUp,turnRight,14,0,206,0,0,0,1,0,0,0,0
