id,startLocation_25,traffic_25,x_25,y_25,time_25,lightForLeftStraight,lightForLeftTurnRight,lightForRightStraight,lightForRightTurnRight,lightForUpStraight,lightForUpTurnRigt,lightForBottomStraight,lightForBottomTurnRight
25,startUp,straight,0,11,105,0,0,0,0,1,0,1,0
25,startUp,straight,1,11,106,0,0,0,0,1,0,1,0
25,startUp,straight,2,11,107,0,0,0,0,1,0,1,0
25,startUp,straight,3,11,108,1,0,1,0,0,0,0,0
25,startUp,straight,4,11,109,1,0,1,0,0,0,0,0
25,startUp,straight,5,11,110,1,0,1,0,0,0,0,0
25,startUp,straight,6,11,111,1,0,1,0,0,0,0,0
25,startUp,straight,7,11,112,1,0,1,0,0,0,0,0
25,startUp,straight,8,11,113,1,0,1,0,0,0,0,0
25,startUp,straight,9,11,114,1,0,1,0,0,0,0,0
25,startUp,straight,10,11,115,0,1,0,0,0,0,0,0
25,startUp,straight,11,11,116,0,1,0,0,0,0,0,0
25,startUp,straight,11,11,117,0,1,0,0,0,0,0,0
25,startUp,straight,11,11,118,0,1,0,0,0,0,0,0
25,startUp,straight,11,11,119,0,1,0,0,0,0,0,0
25,startUp,straight,11,11,120,0,1,0,0,0,0,0,0
25,startUp,straight,11,11,121,0,0,0,0,0,1,0,0
25,startUp,straight,11,11,122,0,0,0,0,0,1,0,0
25,startUp,straight,11,11,123,0,0,0,0,0,1,0,0
25,startUp,straight,11,11,124,0,0,0,0,0,1,0,0
25,startUp,straight,11,11,125,0,0,0,0,0,1,0,0
25,startUp,straight,11,11,126,0,0,0,0,0,1,0,0
25,startUp,straight,11,11,127,0,0,0,0,0,0,0,1
25,startUp,straight,11,11,128,0,0,0,0,0,0,0,1
25,startUp,straight,11,11,129,0,0,0,0,0,0,0,1
25,startUp,straight,11,11,130,0,0,0,0,0,0,0,1
25,startUp,straight,11,11,131,0,0,0,0,0,0,0,1
25,startUp,straight,11,11,132,0,0,0,0,0,0,0,1
25,startUp,straight,11,11,133,0,0,0,1,0,0,0,0
25,startUp,straight,11,11,134,0,0,0,1,0,0,0,0
25,startUp,straight,11,11,135,0,0,0,1,0,0,0,0
25,startUp,straight,11,11,136,0,0,0,1,0,0,0,0
25,startUp,straight,11,11,137,0,0,0,1,0,0,0,0
25,startUp,straight,11,11,138,0,0,0,1,0,0,0,0
25,startUp,straight,11,11,139,0,0,0,0,1,0,1,0
25,startUp,straight,12,11,140,0,0,0,0,1,0,1,0
25,startUp,straight,13,11,141,0,0,0,0,1,0,1,0
25,startUp,straight,14,11,142,0,0,0,0,1,0,1,0
25,startUp,straight,15,11,143,0,0,0,0,1,0,1,0
25,startUp,straight,16,11,144,0,0,0,0,1,0,1,0
25,startUp,straight,17,11,145,1,0,1,0,0,0,0,0
25,startUp,straight,18,11,146,1,0,1,0,0,0,0,0
25,startUp,straight,19,11,147,1,0,1,0,0,0,0,0
25,startUp,straight,20,11,148,1,0,1,0,0,0,0,0
25,startUp,straight,21,11,149,1,0,1,0,0,0,0,0
25,startUp,straight,22,11,150,1,0,1,0,0,0,0,0
25,startUp,straight,23,11,151,0,1,0,0,0,0,0,0
25,startUp,straight,24,11,152,0,1,0,0,0,0,0,0
25,startUp,straight,25,11,153,0,1,0,0,0,0,0,0
