id,startLocation_35,traffic_35,x_35,y_35,time_35,lightForLeftStraight,lightForLeftTurnRight,lightForRightStraight,lightForRightTurnRight,lightForUpStraight,lightForUpTurnRigt,lightForBottomStraight,lightForBottomTurnRight
35,startRight,turnLeft,15,17,145,1,0,1,0,0,0,0,0
35,startRight,turnLeft,15,16,146,1,0,1,0,0,0,0,0
35,startRight,turnLeft,15,15,147,1,0,1,0,0,0,0,0
35,startRight,turnLeft,15,14,148,1,0,1,0,0,0,0,0
35,startRight,turnLeft,15,13,149,1,0,1,0,0,0,0,0
35,startRight,turnLeft,15,12,150,1,0,1,0,0,0,0,0
35,startRight,turnLeft,15,11,151,0,1,0,0,0,0,0,0
35,startRight,turnLeft,16,11,152,0,1,0,0,0,0,0,0
35,startRight,turnLeft,17,11,153,0,1,0,0,0,0,0,0
35,startRight,turnLeft,18,11,154,0,1,0,0,0,0,0,0
35,startRight,turnLeft,19,11,155,0,1,0,0,0,0,0,0
35,startRight,turnLeft,20,11,156,0,1,0,0,0,0,0,0
35,startRight,turnLeft,21,11,157,0,0,0,0,0,1,0,0
35,startRight,turnLeft,22,11,158,0,0,0,0,0,1,0,0
35,startRight,turnLeft,23,11,159,0,0,0,0,0,1,0,0
35,startRight,turnLeft,24,11,160,0,0,0,0,0,1,0,0
35,startRight,turnLeft,25,11,161,0,0,0,0,0,1,0,0
