id,startLocation_10,traffic_10,x_10,y_10,time_10,lightForLeftStraight,lightForLeftTurnRight,lightForRightStraight,lightForRightTurnRight,lightForUpStraight,lightForUpTurnRigt,lightForBottomStraight,lightForBottomTurnRight
10,startLeft,straight,12,0,45,0,1,0,0,0,0,0,0
10,startLeft,straight,12,1,46,0,1,0,0,0,0,0,0
10,startLeft,straight,12,2,47,0,1,0,0,0,0,0,0
10,startLeft,straight,12,3,48,0,0,0,0,0,1,0,0
10,startLeft,straight,12,4,49,0,0,0,0,0,1,0,0
10,startLeft,straight,12,5,50,0,0,0,0,0,1,0,0
10,startLeft,straight,12,6,51,0,0,0,0,0,1,0,0
10,startLeft,straight,12,7,52,0,0,0,0,0,1,0,0
10,startLeft,straight,12,7,53,0,0,0,0,0,1,0,0
10,startLeft,straight,12,7,54,0,0,0,0,0,0,0,1
10,startLeft,straight,12,7,55,0,0,0,0,0,0,0,1
10,startLeft,straight,12,7,56,0,0,0,0,0,0,0,1
10,startLeft,straight,12,7,57,0,0,0,0,0,0,0,1
10,startLeft,straight,12,7,58,0,0,0,0,0,0,0,1
10,startLeft,straight,12,7,59,0,0,0,0,0,0,0,1
10,startLeft,straight,12,7,60,0,0,0,1,0,0,0,0
10,startLeft,straight,12,7,61,0,0,0,1,0,0,0,0
10,startLeft,straight,12,7,62,0,0,0,1,0,0,0,0
10,startLeft,straight,12,7,63,0,0,0,1,0,0,0,0
10,startLeft,straight,12,7,64,0,0,0,1,0,0,0,0
10,startLeft,straight,12,7,65,0,0,0,1,0,0,0,0
10,startLeft,straight,12,7,66,0,0,0,0,1,0,1,0
10,startLeft,straight,12,7,67,0,0,0,0,1,0,1,0
10,startLeft,straight,12,7,68,0,0,0,0,1,0,1,0
10,startLeft,straight,12,7,69,0,0,0,0,1,0,1,0
10,startLeft,straight,12,7,70,0,0,0,0,1,0,1,0
10,startLeft,straight,12,7,71,0,0,0,0,1,0,1,0
10,startLeft,straight,12,7,72,1,0,1,0,0,0,0,0
10,startLeft,straight,12,8,73,1,0,1,0,0,0,0,0
10,startLeft,straight,12,9,74,1,0,1,0,0,0,0,0
10,startLeft,straight,12,10,75,1,0,1,0,0,0,0,0
10,startLeft,straight,12,11,76,1,0,1,0,0,0,0,0
10,startLeft,straight,12,12,77,1,0,1,0,0,0,0,0
10,startLeft,straight,12,13,78,0,1,0,0,0,0,0,0
10,startLeft,straight,12,14,79,0,1,0,0,0,0,0,0
10,startLeft,straight,12,15,80,0,1,0,0,0,0,0,0
10,startLeft,straight,12,16,81,0,1,0,0,0,0,0,0
10,startLeft,straight,12,17,82,0,1,0,0,0,0,0,0
