id,startLocation_2,traffic_2,x_2,y_2,time_2,lightForLeftStraight,lightForLeftTurnRight,lightForRightStraight,lightForRightTurnRight,lightForUpStraight,lightForUpTurnRigt,lightForBottomStraight,lightForBottomTurnRight
2,startRight,straight,15,17,13,0,0,0,0,0,1,0,0
2,startRight,straight,15,16,14,0,0,0,0,0,1,0,0
2,startRight,straight,15,15,15,0,0,0,0,0,1,0,0
2,startRight,straight,15,14,16,0,0,0,0,0,1,0,0
2,startRight,straight,15,13,17,0,0,0,0,0,1,0,0
2,startRight,straight,15,12,18,0,0,0,0,0,0,0,1
2,startRight,straight,15,12,19,0,0,0,0,0,0,0,1
2,startRight,straight,15,12,20,0,0,0,0,0,0,0,1
2,startRight,straight,15,12,21,0,0,0,0,0,0,0,1
2,startRight,straight,15,12,22,0,0,0,0,0,0,0,1
2,startRight,straight,15,12,23,0,0,0,0,0,0,0,1
2,startRight,straight,15,12,24,0,0,0,1,0,0,0,0
2,startRight,straight,15,12,25,0,0,0,1,0,0,0,0
2,startRight,straight,15,12,26,0,0,0,1,0,0,0,0
2,startRight,straight,15,12,27,0,0,0,1,0,0,0,0
2,startRight,straight,15,12,28,0,0,0,1,0,0,0,0
2,startRight,straight,15,12,29,0,0,0,1,0,0,0,0
2,startRight,straight,15,12,30,0,0,0,0,1,0,1,0
2,startRight,straight,15,12,31,0,0,0,0,1,0,1,0
2,startRight,straight,15,12,32,0,0,0,0,1,0,1,0
2,startRight,straight,15,12,33,0,0,0,0,1,0,1,0
2,startRight,straight,15,12,34,0,0,0,0,1,0,1,0
2,startRight,straight,15,12,35,0,0,0,0,1,0,1,0
2,startRight,straight,15,12,36,1,0,1,0,0,0,0,0
2,startRight,straight,15,11,37,1,0,1,0,0,0,0,0
2,startRight,straight,15,10,38,1,0,1,0,0,0,0,0
2,startRight,straight,15,9,39,1,0,1,0,0,0,0,0
2,startRight,straight,15,8,40,1,0,1,0,0,0,0,0
2,startRight,straight,15,7,41,1,0,1,0,0,0,0,0
2,startRight,straight,15,6,42,0,1,0,0,0,0,0,0
2,startRight,straight,15,5,43,0,1,0,0,0,0,0,0
2,startRight,straight,15,4,44,0,1,0,0,0,0,0,0
2,startRight,straight,15,3,45,0,1,0,0,0,0,0,0
2,startRight,straight,15,2,46,0,1,0,0,0,0,0,0
2,startRight,straight,15,1,47,0,1,0,0,0,0,0,0
2,startRight,straight,15,0,48,0,0,0,0,0,1,0,0
